base_path	file_name	cluster_data_fn	cluster_method	num_clusters	analysis_success	silhouette_score
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4578.lsf.104429757.stdout	 L6_Enterobacter_trajs_loclust_k8_4pca.tsv	4pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4657.lsf.104429867.stdout	 L6_[Prevotella]_trajs_loclust_k4_3pca.tsv	3pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2212.lsf.104427329.stdout	 L6_RF32;f_;g__trajs_loclust_k6_6pca.tsv	6pca	6	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4135.lsf.104429295.stdout	 L6_Pantoea_trajs_loclust_k8_9pca.tsv	9pca	8	TRUE	0.9311179917201062
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5630.lsf.104431094.stdout	 L6_Pseudoramibacter_Eubacterium_trajs_loclust_k6_8pca.tsv	8pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3700.lsf.104428858.stdout	 L6_Haemophilus_trajs_loclust_k3_6pca.tsv	6pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4529.lsf.104429706.stdout	 L6_Pseudomonas_trajs_loclust_k9_3pca.tsv	3pca	9	TRUE	0.9129420888873385
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1812.lsf.104426927.stdout	 L6_Streptococcus_trajs_loclust_k5_6pca.tsv	6pca	5	TRUE	0.5820541260272913
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5437.lsf.104430895.stdout	 L6_Sphingomonas_trajs_loclust_k3_7pca.tsv	7pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6472.lsf.104432095.stdout	 L6_Sediminibacterium_trajs_loclust_k7_fa.tsv	fa	7	TRUE	0.6577741274617226
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1203.lsf.104426313.stdout	 L6__unk_trajs_loclust_k6_5pca.tsv	5pca	6	TRUE	0.8477866647367932
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3955.lsf.104429114.stdout	 L6_Parabacteroides_trajs_loclust_k7_5pca.tsv	5pca	7	TRUE	0.9321537141561542
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6857.lsf.104432488.stdout	 L6_rc4-4_trajs_loclust_k6_3pca.tsv	3pca	6	TRUE	0.4037001898075925
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.122.lsf.104425164.stdout	 L6_Dermacoccus_trajs_loclust_k4_4pca.tsv	4pca	4	TRUE	0.9586750403179842
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4363.lsf.104429524.stdout	 L6_RF39;f_;g__trajs_loclust_k9_5pca.tsv	5pca	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6772.lsf.104432403.stdout	 L6_Aerococcus_trajs_loclust_k9_6pca.tsv	6pca	9	TRUE	0.9296298473861316
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5331.lsf.104430787.stdout	 L6_Staphylococcus_trajs_loclust_k4_5pca.tsv	5pca	4	TRUE	0.2989950084302654
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7257.lsf.104432896.stdout	 L6_Lacticigenium_trajs_loclust_k7_3pca.tsv	3pca	7	TRUE	0.9286294059760463
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4802.lsf.104430091.stdout	 L6_Desulfovibrio_trajs_loclust_k8_4pca.tsv	4pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1738.lsf.104426851.stdout	 L6_Gemellales;f_;g__trajs_loclust_k3_4pca.tsv	4pca	3	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2099.lsf.104427216.stdout	 L6_Hymenobacter_trajs_loclust_k6_5pca.tsv	5pca	6	TRUE	0.9286294059760463
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3071.lsf.104428199.stdout	 L6_Anoxybacillus_trajs_loclust_k8_9pca.tsv	9pca	8	TRUE	0.928190997327154
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3045.lsf.104428173.stdout	 L6_Anoxybacillus_trajs_loclust_k5_7pca.tsv	7pca	5	TRUE	0.928190997327154
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.54.lsf.104425096.stdout	 L6_Pelosinus_trajs_loclust_k9_8pca.tsv	8pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3720.lsf.104428878.stdout	 L6_Haemophilus_trajs_loclust_k6_fa.tsv	fa	6	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3969.lsf.104429128.stdout	 L6_Parabacteroides_trajs_loclust_k9_3pca.tsv	3pca	9	TRUE	0.9321537141561542
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.314.lsf.104425356.stdout	 L6_Sphingobacterium_trajs_loclust_k7_4pca.tsv	4pca	7	TRUE	0.9166041375848595
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4378.lsf.104429539.stdout	 L6_Akkermansia_trajs_loclust_k4_4pca.tsv	4pca	4	TRUE	0.3002050252847207
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2221.lsf.104427338.stdout	 L6_RF32;f_;g__trajs_loclust_k7_7pca.tsv	7pca	7	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4944.lsf.104430320.stdout	 L6_Turicibacter_trajs_loclust_k5_fa.tsv	fa	5	TRUE	0.009539605067063002
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4390.lsf.104429551.stdout	 L6_Akkermansia_trajs_loclust_k5_8pca.tsv	8pca	5	TRUE	0.23235982677712458
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5219.lsf.104430674.stdout	 L6_Sutterella_trajs_loclust_k4_5pca.tsv	5pca	4	TRUE	0.3523228412644512
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6759.lsf.104432390.stdout	 L6_Aerococcus_trajs_loclust_k7_9pca.tsv	9pca	7	TRUE	0.9296298473861316
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3166.lsf.104428319.stdout	 L6_Enterococcus_trajs_loclust_k6_8pca.tsv	8pca	6	TRUE	0.4287859788777883
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1312.lsf.104426423.stdout	 L6_Escherichia_trajs_loclust_k6_fa.tsv	fa	6	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6260.lsf.104431861.stdout	 L6_Anaerobacillus_trajs_loclust_k8_6pca.tsv	6pca	8	TRUE	0.5413276687278826
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5048.lsf.104430478.stdout	 L6_Clostridium_trajs_loclust_k4_fa.tsv	fa	4	TRUE	0.018209249052492417
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7223.lsf.104432861.stdout	 L6_Vagococcus_trajs_loclust_k9_9pca.tsv	9pca	9	TRUE	0.6935172373966604
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2515.lsf.104427640.stdout	 L6_Natronobacillus_trajs_loclust_k9_5pca.tsv	5pca	9	TRUE	0.9155154545179599
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5902.lsf.104431410.stdout	 L6_Oxalobacter_trajs_loclust_k5_8pca.tsv	8pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2292.lsf.104427414.stdout	 L6_Dehalobacterium_trajs_loclust_k9_6pca.tsv	6pca	9	TRUE	0.21284200525853292
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.644.lsf.104425747.stdout	 L6_Blautia_trajs_loclust_k6_6pca.tsv	6pca	6	TRUE	0.24268132560375588
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1546.lsf.104426658.stdout	 L6_Oscillospira_trajs_loclust_k7_4pca.tsv	4pca	7	TRUE	0.3016186755288932
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7340.lsf.104432984.stdout	 L6_Butyricimonas_trajs_loclust_k3_6pca.tsv	6pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.766.lsf.104425871.stdout	 L6_Bifidobacterium_trajs_loclust_k7_8pca.tsv	8pca	7	TRUE	0.40520292231777527
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5794.lsf.104431270.stdout	 L6_Stenotrophomonas_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.8125433781129754
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5968.lsf.104431487.stdout	 L6_Acidovorax_trajs_loclust_k7_fa.tsv	fa	7	TRUE	0.8636758421576728
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4077.lsf.104429236.stdout	 L6_Holdemania_trajs_loclust_k8_7pca.tsv	7pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.490.lsf.104425589.stdout	 L6_Clostridia;o_;f_;g__trajs_loclust_k8_4pca.tsv	4pca	8	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2978.lsf.104428104.stdout	 L6_Aurantimonas_trajs_loclust_k4_4pca.tsv	4pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.260.lsf.104425302.stdout	 L6_Isobaculum_trajs_loclust_k7_6pca.tsv	6pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6829.lsf.104432460.stdout	 L6_Bacillus_trajs_loclust_k9_7pca.tsv	7pca	9	TRUE	0.49059909526562995
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2581.lsf.104427706.stdout	 L6_Clavibacter_trajs_loclust_k3_7pca.tsv	7pca	3	TRUE	0.907357232829549
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4340.lsf.104429501.stdout	 L6_RF39;f_;g__trajs_loclust_k6_6pca.tsv	6pca	6	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5261.lsf.104430717.stdout	 L6_Sutterella_trajs_loclust_k9_7pca.tsv	7pca	9	TRUE	0.3152289994575368
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3334.lsf.104428490.stdout	 L6_Coprobacillus_trajs_loclust_k6_8pca.tsv	8pca	6	TRUE	0.3083967559639148
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3360.lsf.104428516.stdout	 L6_Lactococcus_trajs_loclust_k3_fa.tsv	fa	3	TRUE	2.5562680417163694e-11
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3236.lsf.104428391.stdout	 L6_Agrobacterium_trajs_loclust_k8_6pca.tsv	6pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4579.lsf.104429758.stdout	 L6_Enterobacter_trajs_loclust_k8_5pca.tsv	5pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7191.lsf.104432829.stdout	 L6_Vagococcus_trajs_loclust_k5_9pca.tsv	9pca	5	TRUE	0.6935172373966604
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5995.lsf.104431519.stdout	 L6_Lactobacillales;f_;g__trajs_loclust_k3_5pca.tsv	5pca	3	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.274.lsf.104425316.stdout	 L6_Isobaculum_trajs_loclust_k9_4pca.tsv	4pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1239.lsf.104426350.stdout	 L6_Anaerotruncus_trajs_loclust_k3_9pca.tsv	9pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.20.lsf.104425062.stdout	 L6_Pelosinus_trajs_loclust_k5_6pca.tsv	6pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2632.lsf.104427757.stdout	 L6_Lactobacillus_trajs_loclust_k3_fa.tsv	fa	3	TRUE	1.0054906282316807e-10
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5699.lsf.104431164.stdout	 L6_Prevotella_trajs_loclust_k8_5pca.tsv	5pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5428.lsf.104430886.stdout	 L6_Eggerthella_trajs_loclust_k9_6pca.tsv	6pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.167.lsf.104425209.stdout	 L6_Dermacoccus_trajs_loclust_k9_9pca.tsv	9pca	9	TRUE	0.9586750403179842
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6126.lsf.104431686.stdout	 L6_Christensenella_trajs_loclust_k5_8pca.tsv	8pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2208.lsf.104427325.stdout	 L6_RF32;f_;g__trajs_loclust_k6_fa.tsv	fa	6	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1927.lsf.104427042.stdout	 L6_Ruminococcus_trajs_loclust_k5_9pca.tsv	9pca	5	TRUE	0.2409491214757049
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6908.lsf.104432541.stdout	 L6_Planococcus_trajs_loclust_k5_6pca.tsv	6pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7390.lsf.104433034.stdout	 L6_Butyricimonas_trajs_loclust_k9_8pca.tsv	8pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3237.lsf.104428392.stdout	 L6_Agrobacterium_trajs_loclust_k8_7pca.tsv	7pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2427.lsf.104427551.stdout	 L6_02d06_trajs_loclust_k5_5pca.tsv	5pca	5	TRUE	0.3302922323986145
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6664.lsf.104432294.stdout	 L6_Lachnospira_trajs_loclust_k3_fa.tsv	fa	3	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4516.lsf.104429687.stdout	 L6_Pseudomonas_trajs_loclust_k7_6pca.tsv	6pca	7	TRUE	0.9108978958720748
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3086.lsf.104428214.stdout	 L6_KD1-23_trajs_loclust_k3_8pca.tsv	8pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.132.lsf.104425174.stdout	 L6_Dermacoccus_trajs_loclust_k5_6pca.tsv	6pca	5	TRUE	0.9586750403179842
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4064.lsf.104429223.stdout	 L6_Holdemania_trajs_loclust_k7_fa.tsv	fa	7	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1431.lsf.104426542.stdout	 L6_Dorea_trajs_loclust_k6_9pca.tsv	9pca	6	TRUE	0.217912245061685
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3062.lsf.104428190.stdout	 L6_Anoxybacillus_trajs_loclust_k7_8pca.tsv	8pca	7	TRUE	0.928190997327154
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1201.lsf.104426311.stdout	 L6__unk_trajs_loclust_k6_3pca.tsv	3pca	6	TRUE	0.8745449866337133
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4786.lsf.104430054.stdout	 L6_Desulfovibrio_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2029.lsf.104427145.stdout	 L6_Exiguobacterium_trajs_loclust_k4_7pca.tsv	7pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4483.lsf.104429654.stdout	 L6_Pseudomonas_trajs_loclust_k3_5pca.tsv	5pca	3	TRUE	0.9108978958720748
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4661.lsf.104429872.stdout	 L6_[Prevotella]_trajs_loclust_k4_7pca.tsv	7pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3134.lsf.104428284.stdout	 L6_KD1-23_trajs_loclust_k9_8pca.tsv	8pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3725.lsf.104428883.stdout	 L6_Haemophilus_trajs_loclust_k6_7pca.tsv	7pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3890.lsf.104429049.stdout	 L6_Coprococcus_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.3050629576363778
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3069.lsf.104428197.stdout	 L6_Anoxybacillus_trajs_loclust_k8_7pca.tsv	7pca	8	TRUE	0.928190997327154
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4011.lsf.104429170.stdout	 L6_Lysinibacillus_trajs_loclust_k7_5pca.tsv	5pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.887.lsf.104425996.stdout	 L6_Salinibacterium_trajs_loclust_k8_9pca.tsv	9pca	8	TRUE	0.9286294059760463
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5551.lsf.104431011.stdout	 L6_Paraprevotella_trajs_loclust_k3_9pca.tsv	9pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2670.lsf.104427795.stdout	 L6_Lactobacillus_trajs_loclust_k7_8pca.tsv	8pca	7	TRUE	0.3692966765702802
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7250.lsf.104432888.stdout	 L6_Lacticigenium_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.9286294059760463
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.691.lsf.104425794.stdout	 L6_Clostridiales;f_;g__trajs_loclust_k5_5pca.tsv	5pca	5	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4834.lsf.104430151.stdout	 L6_Macrococcus_trajs_loclust_k5_4pca.tsv	4pca	5	TRUE	0.9103081307523242
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4644.lsf.104429846.stdout	 L6_Caulobacter_trajs_loclust_k9_6pca.tsv	6pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.211.lsf.104425253.stdout	 L6_Bradyrhizobium_trajs_loclust_k8_5pca.tsv	5pca	8	TRUE	0.816907921047578
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4016.lsf.104429175.stdout	 L6_Lysinibacillus_trajs_loclust_k8_fa.tsv	fa	8	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1569.lsf.104426681.stdout	 L6_SMB53_trajs_loclust_k3_3pca.tsv	3pca	3	TRUE	0.384463030462234
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.736.lsf.104425840.stdout	 L6_Bifidobacterium_trajs_loclust_k4_fa.tsv	fa	4	TRUE	5.021570388456482e-11
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2020.lsf.104427136.stdout	 L6_Exiguobacterium_trajs_loclust_k3_6pca.tsv	6pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3854.lsf.104429013.stdout	 L6_Bacillales;f_;g__trajs_loclust_k8_8pca.tsv	8pca	8	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4537.lsf.104429716.stdout	 L6_Enterobacter_trajs_loclust_k3_3pca.tsv	3pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4630.lsf.104429816.stdout	 L6_Caulobacter_trajs_loclust_k7_8pca.tsv	8pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5213.lsf.104430668.stdout	 L6_Sutterella_trajs_loclust_k3_7pca.tsv	7pca	3	TRUE	0.3060553142819552
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6033.lsf.104431568.stdout	 L6_Lactobacillales;f_;g__trajs_loclust_k8_3pca.tsv	3pca	8	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1913.lsf.104427028.stdout	 L6_Ruminococcus_trajs_loclust_k4_3pca.tsv	3pca	4	TRUE	0.42090322197943325
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6572.lsf.104432199.stdout	 L6_Roseburia_trajs_loclust_k5_6pca.tsv	6pca	5	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7160.lsf.104432796.stdout	 L6_Klebsiella_trajs_loclust_k9_fa.tsv	fa	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3762.lsf.104428920.stdout	 L6_Collinsella_trajs_loclust_k4_4pca.tsv	4pca	4	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1521.lsf.104426632.stdout	 L6_Oscillospira_trajs_loclust_k4_3pca.tsv	3pca	4	TRUE	0.3459389110461772
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5874.lsf.104431379.stdout	 L6_YS2;f_;g__trajs_loclust_k9_4pca.tsv	4pca	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1146.lsf.104426256.stdout	 L6_Achromobacter_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.9126143240898165
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4369.lsf.104429530.stdout	 L6_Akkermansia_trajs_loclust_k3_3pca.tsv	3pca	3	TRUE	0.35233811864908515
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7056.lsf.104432692.stdout	 L6_Amaricoccus_trajs_loclust_k3_fa.tsv	fa	3	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.966.lsf.104426075.stdout	 L6_Bilophila_trajs_loclust_k4_8pca.tsv	8pca	4	TRUE	0.9743716237021214
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2051.lsf.104427167.stdout	 L6_Exiguobacterium_trajs_loclust_k7_5pca.tsv	5pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1549.lsf.104426661.stdout	 L6_Oscillospira_trajs_loclust_k7_7pca.tsv	7pca	7	TRUE	0.23447044974333417
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.7364.lsf.104433008.stdout	 L6_Butyricimonas_trajs_loclust_k6_6pca.tsv	6pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5106.lsf.104430561.stdout	 L6_Weissella_trajs_loclust_k4_4pca.tsv	4pca	4	TRUE	0.8069478369957711
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2219.lsf.104427336.stdout	 L6_RF32;f_;g__trajs_loclust_k7_5pca.tsv	5pca	7	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6515.lsf.104432140.stdout	 L6_Halomonas_trajs_loclust_k5_5pca.tsv	5pca	5	TRUE	0.47778206595660394
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5487.lsf.104430946.stdout	 L6_Sphingomonas_trajs_loclust_k9_9pca.tsv	9pca	9	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2782.lsf.104427908.stdout	 L6_Rhodococcus_trajs_loclust_k7_8pca.tsv	8pca	7	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.902.lsf.104426011.stdout	 L6_Melissococcus_trajs_loclust_k3_8pca.tsv	8pca	3	TRUE	0.2778017337703723
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4308.lsf.104429469.stdout	 L6_Alphaproteobacteria;o_;f_;g__trajs_loclust_k9_6pca.tsv	6pca	9	FALSE	0.0
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6953.lsf.104432586.stdout	 L6_Acinetobacter_trajs_loclust_k4_3pca.tsv	3pca	4	TRUE	0.8880538925313479
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.3196.lsf.104428351.stdout	 L6_Agrobacterium_trajs_loclust_k3_6pca.tsv	6pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4153.lsf.104429313.stdout	 L6_Kocuria_trajs_loclust_k4_3pca.tsv	3pca	4	TRUE	0.9299731370978387
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.340.lsf.104425382.stdout	 L6_Georgenia_trajs_loclust_k3_6pca.tsv	6pca	3	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4860.lsf.104430196.stdout	 L6_Macrococcus_trajs_loclust_k8_6pca.tsv	6pca	8	TRUE	0.9096227156740764
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1261.lsf.104426372.stdout	 L6_Anaerotruncus_trajs_loclust_k6_7pca.tsv	7pca	6	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6519.lsf.104432144.stdout	 L6_Halomonas_trajs_loclust_k5_9pca.tsv	9pca	5	TRUE	0.4075604595342893
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1930.lsf.104427045.stdout	 L6_Ruminococcus_trajs_loclust_k6_4pca.tsv	4pca	6	TRUE	0.38347549511097834
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.5644.lsf.104431108.stdout	 L6_Pseudoramibacter_Eubacterium_trajs_loclust_k8_6pca.tsv	6pca	8	TRUE	0.95
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.6194.lsf.104431781.stdout	 L6_Shewanella_trajs_loclust_k7_4pca.tsv	4pca	7	TRUE	0.4318740626986884
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1677.lsf.104426790.stdout	 L6_Delftia_trajs_loclust_k9_7pca.tsv	7pca	9	TRUE	0.9296298473861316
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.2474.lsf.104427599.stdout	 L6_Natronobacillus_trajs_loclust_k4_4pca.tsv	4pca	4	TRUE	0.9169099255435678
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.1056.lsf.104426165.stdout	 L6_Bacteroides_trajs_loclust_k9_fa.tsv	fa	9	TRUE	1.6240371329299068e-11
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.307.lsf.104425349.stdout	 L6_Sphingobacterium_trajs_loclust_k6_5pca.tsv	5pca	6	TRUE	0.9166041375848595
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.4959.lsf.104430335.stdout	 L6_Turicibacter_trajs_loclust_k6_9pca.tsv	9pca	6	TRUE	0.39633157196219615
/sc/arion/projects/clemej05a/kevin/loclust/sean/jobs	job.118.lsf.104425160.stdout	 L6_Dermacoccus_trajs_loclust_k3_8pca.tsv	8pca	3	TRUE	0.9586750403179842
