index	num_classes	function_combo	noise_level	seed	dataset_path
142	3	exponential-norm-tan	0.08	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-norm-tan.200reps.1.tsv
143	3	exponential-norm-tan	0.08	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-norm-tan.200reps.2.tsv
144	3	exponential-norm-tan	0.08	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-norm-tan.200reps.3.tsv
145	3	exponential-norm-tan	0.08	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-norm-tan.200reps.4.tsv
146	3	exponential-norm-tan	0.08	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-norm-tan.200reps.5.tsv
147	3	exponential-norm-tan	0.08	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-norm-tan.200reps.6.tsv
148	3	exponential-norm-tan	0.08	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-norm-tan.200reps.7.tsv
149	3	exponential-norm-tan	0.08	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-norm-tan.200reps.8.tsv
150	3	exponential-norm-tan	0.08	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-norm-tan.200reps.9.tsv
151	3	exponential-norm-tan	0.12	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-norm-tan.200reps.0.tsv
152	3	exponential-norm-tan	0.12	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-norm-tan.200reps.1.tsv
153	3	exponential-norm-tan	0.12	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-norm-tan.200reps.2.tsv
154	3	exponential-norm-tan	0.12	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-norm-tan.200reps.3.tsv
155	3	exponential-norm-tan	0.12	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-norm-tan.200reps.4.tsv
156	3	exponential-norm-tan	0.12	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-norm-tan.200reps.5.tsv
157	3	exponential-norm-tan	0.12	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-norm-tan.200reps.6.tsv
158	3	exponential-norm-tan	0.12	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-norm-tan.200reps.7.tsv
159	3	exponential-norm-tan	0.12	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-norm-tan.200reps.8.tsv
160	3	exponential-norm-tan	0.12	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-norm-tan.200reps.9.tsv
161	3	exponential-norm-tan	0.16	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-norm-tan.200reps.0.tsv
162	3	exponential-norm-tan	0.16	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-norm-tan.200reps.1.tsv
163	3	exponential-norm-tan	0.16	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-norm-tan.200reps.2.tsv
164	3	exponential-norm-tan	0.16	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-norm-tan.200reps.3.tsv
165	3	exponential-norm-tan	0.16	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-norm-tan.200reps.4.tsv
166	3	exponential-norm-tan	0.16	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-norm-tan.200reps.5.tsv
167	3	exponential-norm-tan	0.16	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-norm-tan.200reps.6.tsv
168	3	exponential-norm-tan	0.16	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-norm-tan.200reps.7.tsv
169	3	exponential-norm-tan	0.16	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-norm-tan.200reps.8.tsv
170	3	exponential-norm-tan	0.16	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-norm-tan.200reps.9.tsv
171	3	exponential-norm-tan	0.2	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-norm-tan.200reps.0.tsv
172	3	exponential-norm-tan	0.2	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-norm-tan.200reps.1.tsv
173	3	exponential-norm-tan	0.2	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-norm-tan.200reps.2.tsv
174	3	exponential-norm-tan	0.2	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-norm-tan.200reps.3.tsv
175	3	exponential-norm-tan	0.2	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-norm-tan.200reps.4.tsv
176	3	exponential-norm-tan	0.2	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-norm-tan.200reps.5.tsv
177	3	exponential-norm-tan	0.2	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-norm-tan.200reps.6.tsv
178	3	exponential-norm-tan	0.2	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-norm-tan.200reps.7.tsv
179	3	exponential-norm-tan	0.2	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-norm-tan.200reps.8.tsv
180	3	exponential-norm-tan	0.2	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-norm-tan.200reps.9.tsv
181	3	exponential-sin-tan	0.0	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.exponential-sin-tan.200reps.0.tsv
182	3	exponential-sin-tan	0.0	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.exponential-sin-tan.200reps.1.tsv
183	3	exponential-sin-tan	0.0	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.exponential-sin-tan.200reps.2.tsv
184	3	exponential-sin-tan	0.0	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.exponential-sin-tan.200reps.3.tsv
185	3	exponential-sin-tan	0.0	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.exponential-sin-tan.200reps.4.tsv
186	3	exponential-sin-tan	0.0	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.exponential-sin-tan.200reps.5.tsv
187	3	exponential-sin-tan	0.0	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.exponential-sin-tan.200reps.6.tsv
188	3	exponential-sin-tan	0.0	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.exponential-sin-tan.200reps.7.tsv
189	3	exponential-sin-tan	0.0	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.exponential-sin-tan.200reps.8.tsv
190	3	exponential-sin-tan	0.0	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.exponential-sin-tan.200reps.9.tsv
191	3	exponential-sin-tan	0.04	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.exponential-sin-tan.200reps.0.tsv
192	3	exponential-sin-tan	0.04	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.exponential-sin-tan.200reps.1.tsv
193	3	exponential-sin-tan	0.04	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.exponential-sin-tan.200reps.2.tsv
194	3	exponential-sin-tan	0.04	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.exponential-sin-tan.200reps.3.tsv
195	3	exponential-sin-tan	0.04	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.exponential-sin-tan.200reps.4.tsv
196	3	exponential-sin-tan	0.04	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.exponential-sin-tan.200reps.5.tsv
197	3	exponential-sin-tan	0.04	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.exponential-sin-tan.200reps.6.tsv
198	3	exponential-sin-tan	0.04	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.exponential-sin-tan.200reps.7.tsv
199	3	exponential-sin-tan	0.04	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.exponential-sin-tan.200reps.8.tsv
200	3	exponential-sin-tan	0.04	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.exponential-sin-tan.200reps.9.tsv
201	3	exponential-sin-tan	0.08	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-sin-tan.200reps.0.tsv
202	3	exponential-sin-tan	0.08	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-sin-tan.200reps.1.tsv
203	3	exponential-sin-tan	0.08	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-sin-tan.200reps.2.tsv
204	3	exponential-sin-tan	0.08	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-sin-tan.200reps.3.tsv
205	3	exponential-sin-tan	0.08	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-sin-tan.200reps.4.tsv
206	3	exponential-sin-tan	0.08	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-sin-tan.200reps.5.tsv
207	3	exponential-sin-tan	0.08	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-sin-tan.200reps.6.tsv
208	3	exponential-sin-tan	0.08	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-sin-tan.200reps.7.tsv
209	3	exponential-sin-tan	0.08	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-sin-tan.200reps.8.tsv
210	3	exponential-sin-tan	0.08	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.08noise.exponential-sin-tan.200reps.9.tsv
211	3	exponential-sin-tan	0.12	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-sin-tan.200reps.0.tsv
212	3	exponential-sin-tan	0.12	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-sin-tan.200reps.1.tsv
213	3	exponential-sin-tan	0.12	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-sin-tan.200reps.2.tsv
214	3	exponential-sin-tan	0.12	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-sin-tan.200reps.3.tsv
215	3	exponential-sin-tan	0.12	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-sin-tan.200reps.4.tsv
216	3	exponential-sin-tan	0.12	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-sin-tan.200reps.5.tsv
217	3	exponential-sin-tan	0.12	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-sin-tan.200reps.6.tsv
218	3	exponential-sin-tan	0.12	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-sin-tan.200reps.7.tsv
219	3	exponential-sin-tan	0.12	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-sin-tan.200reps.8.tsv
220	3	exponential-sin-tan	0.12	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.12noise.exponential-sin-tan.200reps.9.tsv
221	3	exponential-sin-tan	0.16	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-sin-tan.200reps.0.tsv
222	3	exponential-sin-tan	0.16	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-sin-tan.200reps.1.tsv
223	3	exponential-sin-tan	0.16	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-sin-tan.200reps.2.tsv
224	3	exponential-sin-tan	0.16	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-sin-tan.200reps.3.tsv
225	3	exponential-sin-tan	0.16	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-sin-tan.200reps.4.tsv
226	3	exponential-sin-tan	0.16	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-sin-tan.200reps.5.tsv
227	3	exponential-sin-tan	0.16	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-sin-tan.200reps.6.tsv
228	3	exponential-sin-tan	0.16	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-sin-tan.200reps.7.tsv
229	3	exponential-sin-tan	0.16	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-sin-tan.200reps.8.tsv
230	3	exponential-sin-tan	0.16	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.16noise.exponential-sin-tan.200reps.9.tsv
231	3	exponential-sin-tan	0.2	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-sin-tan.200reps.0.tsv
232	3	exponential-sin-tan	0.2	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-sin-tan.200reps.1.tsv
233	3	exponential-sin-tan	0.2	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-sin-tan.200reps.2.tsv
234	3	exponential-sin-tan	0.2	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-sin-tan.200reps.3.tsv
235	3	exponential-sin-tan	0.2	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-sin-tan.200reps.4.tsv
236	3	exponential-sin-tan	0.2	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-sin-tan.200reps.5.tsv
237	3	exponential-sin-tan	0.2	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-sin-tan.200reps.6.tsv
238	3	exponential-sin-tan	0.2	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-sin-tan.200reps.7.tsv
239	3	exponential-sin-tan	0.2	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-sin-tan.200reps.8.tsv
240	3	exponential-sin-tan	0.2	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.2noise.exponential-sin-tan.200reps.9.tsv
241	3	growth-hyperbolic-norm	0.0	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.growth-hyperbolic-norm.200reps.0.tsv
242	3	growth-hyperbolic-norm	0.0	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.growth-hyperbolic-norm.200reps.1.tsv
243	3	growth-hyperbolic-norm	0.0	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.growth-hyperbolic-norm.200reps.2.tsv
244	3	growth-hyperbolic-norm	0.0	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.growth-hyperbolic-norm.200reps.3.tsv
245	3	growth-hyperbolic-norm	0.0	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.growth-hyperbolic-norm.200reps.4.tsv
246	3	growth-hyperbolic-norm	0.0	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.growth-hyperbolic-norm.200reps.5.tsv
247	3	growth-hyperbolic-norm	0.0	6	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.growth-hyperbolic-norm.200reps.6.tsv
248	3	growth-hyperbolic-norm	0.0	7	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.growth-hyperbolic-norm.200reps.7.tsv
249	3	growth-hyperbolic-norm	0.0	8	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.growth-hyperbolic-norm.200reps.8.tsv
250	3	growth-hyperbolic-norm	0.0	9	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.0noise.growth-hyperbolic-norm.200reps.9.tsv
251	3	growth-hyperbolic-norm	0.04	0	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.growth-hyperbolic-norm.200reps.0.tsv
252	3	growth-hyperbolic-norm	0.04	1	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.growth-hyperbolic-norm.200reps.1.tsv
253	3	growth-hyperbolic-norm	0.04	2	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.growth-hyperbolic-norm.200reps.2.tsv
254	3	growth-hyperbolic-norm	0.04	3	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.growth-hyperbolic-norm.200reps.3.tsv
255	3	growth-hyperbolic-norm	0.04	4	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.growth-hyperbolic-norm.200reps.4.tsv
256	3	growth-hyperbolic-norm	0.04	5	/sc/arion/projects/CVDlung/earl/loclust/simulations/data_potentially_simple/input_trajs/8/3/0.04noise.growth-hyperbolic-norm.200reps.5.tsv
